psp_id,mp_id,family_name,given_name,title_pre,title_post,birth_date,death_date,gender,region_id,region_name_cs,region_name_en,list_id,list_abbreviation,list_name_cs,list_name_en,last_group_id,last_group_abbreviation,last_group_name_cs,last_group_name_en,last_group_since,last_group_until,since,until,current,full_term,web,street,municipality,postcode,email,phone,fax,psp_phone,facebook
1375,5922,Chalánková,Jitka,MUDr.,,1957-03-23,,Ž,592,Olomoucký,Olomouc,948.0,TOP09,TOP 09,TOP 09,1112,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2013-10-31,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1308,5700,Adamec,Ivan,Mgr.,,1960-03-21,,M,588,Královéhradecký,Hradec Kralove,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1323,346,Bendl,Petr,Ing.,,1966-01-24,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1509,6268,Gabrhel,Vlastimil,Ing.,,1978-04-26,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2014-04-30,2017-10-26,2014-04-30,2017-10-26,False,False,,,,,,,,,
1361,5297,Hašek,Michal,JUDr.,,1976-04-17,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2014-04-30,2013-10-26,2014-04-30,False,False,,,,,,,,,
1370,5918,Holík,Pavel,MUDr.,,1957-05-23,,M,592,Olomoucký,Olomouc,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1520,6425,Jelonková,Barbora,MVDr.,,1972-08-14,,Ž,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-07-01,2017-10-26,2017-07-01,2017-10-26,False,False,,,,,,,,,
1330,6182,Birke,Jan,,,1969-06-01,,M,588,Královéhradecký,Hradec Kralove,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2021-10-20,2013-10-26,2017-10-26,False,False,,,,,,,,,
1455,6153,Sedlář,Martin,,,1972-12-21,,M,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1108,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2013-10-30,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1318,6178,Bartošek,Jan,Ing.,,1971-11-10,,M,583,Jihočeský,Southern Bohemia,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,1539,KDU-ČSL,Poslanecký klub KDU-ČSL,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1397,5321,Konečná,Kateřina,Ing.,,1981-01-20,,Ž,594,Moravskoslezský,Moravia-Silesia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2014-07-01,2013-10-26,2014-07-01,False,False,,,,,,,,,
1358,6139,Hájek,Josef,Ing.,,1956-07-03,,M,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2021-10-20,2013-10-26,2017-10-26,False,False,,,,,,,,,
1441,6232,Pleticha,Lukáš,JUDr. Ing.,,1974-10-18,,M,587,Liberecký,Liberec,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1405,6214,Kovářová,Věra,Ing.,,1964-01-20,,Ž,582,Středočeský,Central Bohemia,948.0,TOP09,TOP 09,TOP 09,1536,STAN,Poslanecký klub Starostové a nezávislí,Political group Mayors and Independents,2021-10-15,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1399,5939,Korte,Daniel,PhDr.,,1953-02-26,,M,581,Hlavní město Praha,Capital Prague,948.0,TOP09,TOP 09,TOP 09,1112,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2013-10-31,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1516,6379,Rutová,Miloslava,Mgr.,,1947-11-10,,Ž,584,Plzeňský,Plzen,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2021-10-20,2016-01-14,2017-10-26,False,False,,,,,,,,,
1371,5919,Horáček,Václav,Mgr.,,1956-08-17,,M,587,Liberecký,Liberec,948.0,TOP09,TOP 09,TOP 09,1112,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2013-10-31,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1355,5914,Gazdík,Petr,Mgr.,,1974-06-26,,M,593,Zlínský,Zlin,948.0,TOP09,TOP 09,TOP 09,1536,STAN,Poslanecký klub Starostové a nezávislí,Political group Mayors and Independents,2021-10-15,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1482,6169,Valenta,Jiří,PhDr. Ing. Mgr. et Mgr.,DBA,1965-12-28,,M,584,Plzeňský,Plzen,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2013-10-26,2017-10-26,False,False,,,,,,,,,
1518,6418,Skopeček,Jan,Ing. et Ing.,Ph.D.,1980-10-21,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2017-03-14,2017-10-26,True,False,,,,,,,,,
1353,5911,Foldyna,Jaroslav,,,1960-06-26,,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1540,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1368,6197,Holeček,Radim,Mgr. Bc.,,1976-06-21,,M,586,Ústecký,Usti nad Labem,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1106,ODS,Poslanecký klub Občanské demokratické strany,\tPolitical Group of the Civic Democratic Party,2013-10-30,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1395,6211,Kolovratník,Martin,Ing.,,1975-04-11,,M,589,Pardubický,Pardubice,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1450,5957,Putnová,Anna,doc. RNDr.,"Ph.D., MBA",1960-07-24,,Ž,591,Jihomoravský,Southern Moravia,948.0,TOP09,TOP 09,TOP 09,1112,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2013-10-31,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1352,5990,Fischerová,Jana,Ing.,CSc.,1955-08-20,,Ž,590,Vysočina,Vysocina,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1106,ODS,Poslanecký klub Občanské demokratické strany,\tPolitical Group of the Civic Democratic Party,2013-10-30,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1470,5282,Šenfeld,Josef,Ing.,,1961-11-13,,M,586,Ústecký,Usti nad Labem,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1478,6170,Uhlík,Josef,Ing.,,1963-02-27,,M,591,Jihomoravský,Southern Moravia,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,1110,KDU-ČSL,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2013-10-31,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1451,6158,Rais,Karel,prof. Ing.,"CSc., MBA",1949-10-14,,M,591,Jihomoravský,Southern Moravia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1407,6215,Kubíček,Roman,Ing.,"Ph.D., MBA",1963-05-06,,M,583,Jihočeský,Southern Bohemia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1462,237,Sobotka,Bohuslav,Mgr.,,1971-10-23,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2018-03-31,2013-10-26,2017-10-26,False,False,,,,,,,,,
1408,6216,Kučera,Michal,Ing.,,1968-10-04,,M,586,Ústecký,Usti nad Labem,948.0,TOP09,TOP 09,TOP 09,1541,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1401,5433,Koskuba,Jiří,MUDr.,,1955-12-14,,M,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1433,6225,Pastuchová,Jana,Mgr.,,1965-07-21,,Ž,587,Liberecký,Liberec,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1312,5891,Antonín,Pavel,MUDr.,,1962-06-05,,M,590,Vysočina,Vysocina,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1373,5920,Hubáčková,Gabriela,,,1975-01-28,,Ž,586,Ústecký,Usti nad Labem,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1406,5279,Krákora,Jaroslav,MUDr.,,1955-10-25,,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1306,6146,Adam,Petr,Mgr.,,1982-08-12,,M,591,Jihomoravský,Southern Moravia,1105.0,Usvit,Úsvit přímé demokracie Tomia Okamury,Rise of Direct Democracy of Tomio Okamura,1165,Nezařaz,Nezařazení,Unclassified Deputies,2015-09-15,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1400,6212,Kořenek,Petr,Mgr.,,1966-08-23,,M,593,Zlínský,Zlin,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1479,422,Urban,Milan,Ing.,,1958-10-15,,M,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1438,5487,Petrů,Jiří,Ing.,,1956-08-17,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1424,6176,Nováková,Nina,Mgr.,,1954-03-14,,Ž,582,Středočeský,Central Bohemia,948.0,TOP09,TOP 09,TOP 09,1539,KDU-ČSL,Poslanecký klub KDU-ČSL,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1458,5558,Schwarzenberg,Karel,,,1937-12-10,2023-11-12,M,581,Hlavní město Praha,Capital Prague,948.0,TOP09,TOP 09,TOP 09,1299,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2017-10-31,2021-10-20,2013-10-26,2017-10-26,False,False,,,,,,,,,
1468,6007,Svoboda,Bohuslav,Doc. MUDr.,CSc.,1944-02-08,,M,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1456,5962,Semelová,Marta,Mgr.,,1960-03-01,,Ž,581,Hlavní město Praha,Capital Prague,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1420,5269,Mládek,Jan,Ing.,CSc.,1960-06-01,,M,583,Jihočeský,Southern Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1389,6207,Kaňkovský,Vít,MUDr.,,1970-02-05,,M,590,Vysočina,Vysocina,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,1539,KDU-ČSL,Poslanecký klub KDU-ČSL,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1340,6187,Čihák,Pavel,Ing.,,1960-01-22,,M,582,Středočeský,Central Bohemia,1104.0,ANO2011,ANO2011,ANO2011,1108,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2013-10-30,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1443,6171,Plzák,Pavel,MUDr.,,1960-08-18,2024-04-06,M,588,Královéhradecký,Hradec Kralove,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2021-10-20,2013-10-26,2017-10-26,False,False,,,,,,,,,
1313,6149,Aulická Jírovcová,Hana,Ing.,,1981-04-07,,Ž,586,Ústecký,Usti nad Labem,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2013-10-26,2017-10-26,False,False,,,,,,,,,
1346,5909,Farský,Jan,Mgr.,,1979-07-11,,M,587,Liberecký,Liberec,948.0,TOP09,TOP 09,TOP 09,1536,STAN,Poslanecký klub Starostové a nezávislí,Political group Mayors and Independents,2021-10-15,2022-02-15,2013-10-26,2017-10-26,False,False,,,,,,,,,
1445,6233,Pojezný,Ivo,Mgr.,,1961-05-21,,M,591,Jihomoravský,Southern Moravia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2013-10-26,2017-10-26,False,False,,,,,,,,,
1423,6223,Nohavová,Alena,,,1960-04-07,,Ž,583,Jihočeský,Southern Bohemia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1427,6174,Nykl,Igor,MUDr.,,1963-09-11,,M,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1108,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2013-10-30,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1349,6191,Fiedler,Karel,Ing.,,1961-12-31,,M,594,Moravskoslezský,Moravia-Silesia,1105.0,Usvit,Úsvit přímé demokracie Tomia Okamury,Rise of Direct Democracy of Tomio Okamura,1165,Nezařaz,Nezařazení,Unclassified Deputies,2016-05-07,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1417,5938,Matušovská,Květa,Ing.,,1984-06-04,,Ž,589,Pardubický,Pardubice,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2013-10-26,2017-10-26,False,False,,,,,,,,,
1387,6206,Kailová,Zuzana,Bc.,,1974-07-21,,Ž,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1517,6409,Petrtýl,František,Ing.,,1959-03-09,,M,582,Středočeský,Central Bohemia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-01-03,2017-10-26,True,False,,,,,,,,,
1410,5943,Langšádlová,Helena,Mgr.,,1963-10-14,,Ž,582,Středočeský,Central Bohemia,948.0,TOP09,TOP 09,TOP 09,1541,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2021-10-12,,2013-10-26,2017-10-26,True,True,,,,,,,,,
1472,5507,Šincl,Ladislav,Ing.,,1965-09-20,,M,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-07-01,2013-10-26,2017-07-01,False,False,,,,,,,,,
1503,6155,Zimola,Jiří,Mgr.,,1971-03-28,,M,583,Jihočeský,Southern Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2014-03-31,2013-10-26,2014-03-31,False,False,,,,,,,,,
1411,6218,Lank,Martin,,,1976-08-10,,M,590,Vysočina,Vysocina,1105.0,Usvit,Úsvit přímé demokracie Tomia Okamury,Rise of Direct Democracy of Tomio Okamura,1111,Úsvit,Poslanecký klub Úsvit - Národní Koalice,Political group of Usvit - Narodni Koalice,2013-11-05,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1309,467,Adámek,František,Bc.,,1955-02-28,,M,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1386,5933,Kádner,David,,,1976-10-12,,M,586,Ústecký,Usti nad Labem,1105.0,Usvit,Úsvit přímé demokracie Tomia Okamury,Rise of Direct Democracy of Tomio Okamura,1111,Úsvit,Poslanecký klub Úsvit - Národní Koalice,Political group of Usvit - Narodni Koalice,2013-11-05,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1453,5310,Seďa,Antonín,Ing.,,1960-12-12,,M,593,Zlínský,Zlin,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1473,6144,Šrámek,Pavel,Ing.,MBA,1965-03-25,,M,584,Plzeňský,Plzen,1104.0,ANO2011,ANO2011,ANO2011,1108,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2013-10-30,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1493,6162,Vozka,Vlastimil,Ing.,,1954-03-20,,M,586,Ústecký,Usti nad Labem,1104.0,ANO2011,ANO2011,ANO2011,1108,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2013-10-30,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1332,5342,Böhnisch,Robin,PhDr.,,1976-11-23,,M,588,Královéhradecký,Hradec Kralove,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1393,6210,Klaška,Jaroslav,Ing. arch.,,1962-06-28,,M,591,Jihomoravský,Southern Moravia,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,1110,KDU-ČSL,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2013-10-31,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1354,6193,Gabal,Ivan,PhDr.,,1951-01-15,,M,582,Středočeský,Central Bohemia,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,1110,KDU-ČSL,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2013-10-31,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1504,5718,Zlatuška,Jiří,prof. RNDr.,CSc.,1957-09-15,,M,581,Hlavní město Praha,Capital Prague,1104.0,ANO2011,ANO2011,ANO2011,1108,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2013-10-30,2017-10-26,2013-10-26,2017-10-26,False,False,,,,,,,,,
1422,401,Němcová,Miroslava,,,1952-11-17,,Ž,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1295,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2017-10-24,2020-10-10,2013-10-26,2017-10-26,False,False,,,,,,,,,
