mp_id,dim1,dim2,dim3,příjmení,jméno,kandidátka,klub,datum
6165,-32.58036775450067,-16.445582190841012,-7.227220871453674,Vondráček,Radek,ANO2011,ANO,1. pol. 2024
6166,-31.556793526859764,-16.3008603765923,-10.80189319537945,Volný,Jan,ANO2011,ANO,1. pol. 2024
6168,-33.827702301387795,-16.966486246543965,-13.335653025252054,Válková,Helena,ANO2011,ANO,1. pol. 2024
6172,-35.92218090519607,-18.37552145773901,-11.87596204499635,Okleštěk,Ladislav,ANO2011,ANO,1. pol. 2024
6176,28.99362739491137,14.460078578212016,7.778941403715774,Nováková,Nina,Spolu,KDU-ČSL,1. pol. 2024
6177,-34.740701605268455,-17.692295727712885,-10.99450639940025,Balaštíková,Margita,ANO2011,ANO,1. pol. 2024
6178,29.32339355909273,15.146833657825304,6.303559416133303,Bartošek,Jan,Spolu,KDU-ČSL,1. pol. 2024
6179,30.44386732284165,15.625648529694969,9.41427734936194,Benešík,Ondřej,Spolu,KDU-ČSL,1. pol. 2024
6184,-35.5881926077953,-17.718655699243524,-11.664933304909827,Brabec,Richard,ANO2011,ANO,1. pol. 2024
6185,-36.562965267799655,-18.45035390390995,-11.686880873018955,Brázdil,Milan,ANO2011,ANO,1. pol. 2024
6190,-35.7308188249001,-18.24959140395362,-13.241477380202708,Faltýnek,Jaroslav,ANO2011,ANO,1. pol. 2024
6201,-35.78101438512501,-18.19540534455197,-10.328837123598722,Janulík,Miloslav,ANO2011,ANO,1. pol. 2024
6202,-34.94748370810318,-18.745113765308222,-11.96781600357608,Pokorná Jermanová,Jaroslava,ANO2011,ANO,1. pol. 2024
6205,30.741067470540255,15.204212774922487,6.4838869833600015,Jurečka,Marian,Spolu,KDU-ČSL,1. pol. 2024
6207,28.65323280136294,14.735628459617581,6.643529857930301,Kaňkovský,Vít,Spolu,KDU-ČSL,1. pol. 2024
6209,-36.04725303678819,-18.461133224394633,-11.199839207266605,Kasal,David,ANO2011,ANO,1. pol. 2024
6211,-35.112897359496806,-17.610869676375945,-11.35355044967759,Kolovratník,Martin,ANO2011,ANO,1. pol. 2024
6214,29.24047677900711,15.123769892799485,4.6627962808438195,Kovářová,Věra,Pirati+STAN,STAN,1. pol. 2024
6215,-35.13114775500621,-17.81782846667441,-11.921930423691288,Kubíček,Roman,ANO2011,ANO,1. pol. 2024
6216,30.82191422596909,15.781201090942712,5.42812644488044,Kučera,Michal,Spolu,TOP09,1. pol. 2024
6225,-35.75276119396402,-17.865240872850784,-12.800132622826247,Pastuchová,Jana,ANO2011,ANO,1. pol. 2024
6240,-34.608807241537484,-17.60127668331755,-9.29037717585593,Tureček,Karel,ANO2011,ANO,1. pol. 2024
6246,-35.72197992363299,-18.498011665256715,-9.80876544736504,Kott,Josef,ANO2011,ANO,1. pol. 2024
6254,-36.16152884797552,-18.694357380862858,-11.1018196846645,Adámková,Věra,ANO2011,ANO,1. pol. 2024
6292,29.87727042968977,15.161568677121515,7.04314117001961,Golasowská,Pavla,Spolu,KDU-ČSL,1. pol. 2024
6409,-36.502318807704334,-18.59250315729023,-11.357758942788958,Petrtýl,František,ANO2011,ANO,1. pol. 2024
6418,29.404395016541432,14.74923880998661,5.838829376567298,Skopeček,Jan,Spolu,ODS,1. pol. 2024
6428,-36.19059352016812,-18.32594974636935,-11.830966700588657,Babišová,Andrea,ANO2011,ANO,1. pol. 2024
6430,-35.37369260773416,-18.498684339766783,-12.010418574856171,Dostálová,Klára,ANO2011,ANO,1. pol. 2024
6431,-34.72536733562583,-17.34749207716041,-12.593852569254492,Dražilová,Lenka,ANO2011,ANO,1. pol. 2024
6433,30.67456115912797,16.822166388224417,5.124080527125012,Bartoš,Ivan,Pirati+STAN,Piráti,1. pol. 2024
6435,30.951641071233762,15.83280162930914,6.116384014260906,Baxa,Martin,Spolu,ODS,1. pol. 2024
6436,29.97513979884426,15.310434232054256,5.665956814924963,Beitl,Petr,Spolu,ODS,1. pol. 2024
6437,-35.63738277886958,-18.10260774405672,-11.039433205244235,Bělica,Josef,ANO2011,ANO,1. pol. 2024
6438,30.109889637306043,15.055758279930405,8.877703081487299,Blaha,Stanislav,Spolu,ODS,1. pol. 2024
6441,-35.61063628203391,-19.318515413178474,-14.615841118543388,Bžoch,Jaroslav,ANO2011,ANO,1. pol. 2024
6445,-34.464569125635414,-18.60177508240464,11.418835328083436,Dvořák,Jaroslav,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6447,-35.043998024627115,-17.548300856616446,-12.946182168337135,Farhan,Kamal,ANO2011,ANO,1. pol. 2024
6448,-36.14345905243015,-18.804396392569817,-10.19572507269964,Feranec,Milan,ANO2011,ANO,1. pol. 2024
6451,-35.92151552837689,-18.12317961481838,-10.642245495221088,Fridrich,Stanislav,ANO2011,ANO,1. pol. 2024
6455,-33.35611106862864,-17.55366598234191,13.735782809311575,Hrnčíř,Jan,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6457,-36.03071245263417,-18.261384781711588,-10.86015474086477,Fialová,Eva,ANO2011,ANO,1. pol. 2024
6458,-29.096473185293767,-14.615431541450159,-13.232137285851524,Jáč,Ivan,ANO2011,ANO,1. pol. 2024
6459,30.33785791393486,15.313349433527792,7.49838592354371,Janda,Jakub,Spolu,ODS,1. pol. 2024
6463,-34.15901411334893,-17.558151762006947,-10.704822725363648,Juchelka,Aleš,ANO2011,ANO,1. pol. 2024
6466,29.793963096264555,15.272328881218145,5.112850735132368,Krutáková,Jana,Pirati+STAN,STAN,1. pol. 2024
6468,-35.091794451419176,-17.915513831787383,-11.59017239273753,Malá,Taťána,ANO2011,ANO,1. pol. 2024
6469,-34.329509598114825,-18.341280271436535,8.856092500041141,Maříková,Karla,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6471,-35.93878388359,-18.48446576692502,-13.099148011680875,Mračková Vildumetzová,Jana,ANO2011,ANO,1. pol. 2024
6473,29.859223684882213,16.56739294315929,4.898215742231443,Richterová,Olga,Pirati+STAN,Piráti,1. pol. 2024
6474,-36.14567916697634,-18.535260698748765,-10.812674449410173,Ožanová,Zuzana,ANO2011,ANO,1. pol. 2024
6475,-36.65261485608151,-18.70901090708101,-11.854973664358997,Oborná,Monika,ANO2011,ANO,1. pol. 2024
6477,29.959327835869257,16.554068162253508,6.085032170223872,Michálek,Jakub,Pirati+STAN,Piráti,1. pol. 2024
6479,-33.76400940609975,-17.989030090973607,10.805662328981153,Šafránková,Lucie,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6482,30.83927775249506,16.602121857746276,5.5418162763974514,Válek,Vlastimil,Spolu,TOP09,1. pol. 2024
6484,-35.893297461683446,-18.297015344301496,-12.375802289424957,Štolpa,David,ANO2011,ANO,1. pol. 2024
6486,30.41973736390649,15.26302524518725,9.234352353184507,Munzar,Vojtěch,Spolu,ODS,1. pol. 2024
6487,-36.13622578931951,-18.94500809365802,-11.333089301278065,Nacher,Patrik,ANO2011,ANO,1. pol. 2024
6490,-35.68601283980211,-18.38001830366459,-13.309154041469139,Vrána,Petr,ANO2011,ANO,1. pol. 2024
6492,28.624841290104584,13.547778008167192,5.343581559178714,Vondrák,Ivo,ANO2011,Nezařaz,1. pol. 2024
6495,-34.221513105369674,-18.26541249564716,14.704442335505577,Vích,Radovan,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6500,-35.35290652077615,-17.972571253451825,-10.908469016201373,Richter,Jan,ANO2011,ANO,1. pol. 2024
6503,-34.550918907434436,-18.341277891938365,13.836493063777048,Kobza,Jiří,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6505,-34.278266421857126,-16.818301644869322,-12.061341988327701,Špičák,Julius,ANO2011,ANO,1. pol. 2024
6506,-35.47229141431933,-17.89034356247689,-12.328976825510685,Kohoutek,Tomáš,ANO2011,ANO,1. pol. 2024
6508,-34.56307508513275,-18.218089840647924,10.586136723716074,Koten,Radek,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6509,-34.92241422274854,-17.30461380610704,-12.075653180182895,Králíček,Robert,ANO2011,ANO,1. pol. 2024
6510,29.16046014048203,14.467787390321337,6.713498028309854,Krejza,Karel,Spolu,ODS,1. pol. 2024
6511,-35.530286183686016,-18.0518422720443,-11.12327719030265,Kubík,Jan,ANO2011,ANO,1. pol. 2024
6513,30.448870318264337,15.66429272149139,7.496683304037804,Výborný,Marek,Spolu,KDU-ČSL,1. pol. 2024
6515,-36.371183317823956,-18.60124325433281,-12.017326931791963,Strýček,Jiří,ANO2011,ANO,1. pol. 2024
6518,-35.910916479696816,-18.44269521653421,-10.559157216768634,Sadovský,Petr,ANO2011,ANO,1. pol. 2024
6520,-34.79083943285584,-17.892000336982225,-11.980977155224746,Růžička,Pavel,ANO2011,ANO,1. pol. 2024
6521,-33.940484101269284,-17.911413382522955,9.235244081330332,Rozvoral,Radek,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6523,-36.76736330526768,-18.945906920476826,-10.647504252317637,Ratiborský,Michal,ANO2011,ANO,1. pol. 2024
6524,31.483400698804427,16.78017427995398,5.707049497809483,Rakušan,Vít,Pirati+STAN,STAN,1. pol. 2024
6527,-35.47332384762693,-17.810351174405827,-13.434632990195503,Pražák,David,ANO2011,ANO,1. pol. 2024
6533,-34.97245130497402,-17.64381414938836,-10.314214676948078,Novák,Marek,ANO2011,ANO,1. pol. 2024
6534,-35.6281864063544,-18.20996477092036,-9.252491815506243,Mašek,Jiří,ANO2011,ANO,1. pol. 2024
6538,30.665645239377533,16.567991057983107,1.5284545235335325,Kupka,Martin,Spolu,ODS,1. pol. 2024
6544,-36.746434605601145,-18.90507858269887,-11.895259243781856,Metnar,Lubomír,ANO2011,ANO,1. pol. 2024
6545,-35.65870958800341,-18.25266893937946,-11.165901999041063,Schillerová,Alena,ANO2011,ANO,1. pol. 2024
6555,29.26698257557004,15.022189554273288,4.5043931486469955,Philipp,Tom,Spolu,KDU-ČSL,1. pol. 2024
6621,-36.03153422775018,-18.63462105540568,-12.432696991327282,Havlíček,Karel,ANO2011,ANO,1. pol. 2024
6623,-34.11370343190938,-17.262705844756997,-11.322006450121016,Babka,Ondřej,ANO2011,ANO,1. pol. 2024
6687,30.10725511576008,15.618596611264474,4.34660522051013,Jakob,Jan,Spolu,TOP09,1. pol. 2024
6719,30.021642809138438,15.176257786800313,8.137193761046136,Bačíková,Jana,Spolu,ODS,1. pol. 2024
6720,29.982050799453223,15.108527437421442,7.6394949219669055,Bělohlávková,Romana,Spolu,KDU-ČSL,1. pol. 2024
6721,30.501330160832005,15.943879123939926,5.912918853126081,Bělor,Roman,Pirati+STAN,STAN,1. pol. 2024
6722,30.352849070354896,16.1985000900048,4.260973696940443,Berki,Jan,Pirati+STAN,STAN,1. pol. 2024
6723,-35.86314454955821,-18.38283134031203,-12.23410926598535,Berkovcová,Jana,ANO2011,ANO,1. pol. 2024
6724,30.80829892978557,16.51183205389387,7.545298980958898,Bernard,Josef,Pirati+STAN,STAN,1. pol. 2024
6725,-35.42146669147998,-17.648753400167656,-11.485830952210131,Brož,Lubomír,ANO2011,ANO,1. pol. 2024
6726,-33.66428422455128,-17.853296526193837,10.99115408736915,Černý,Oldřich,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6727,29.734057069983887,14.772374589762563,5.986944565609957,Decroix,Eva,Spolu,ODS,1. pol. 2024
6728,30.63021183839407,16.03466659320837,5.075454401054533,Dubský,Tomáš,Pirati+STAN,STAN,1. pol. 2024
6729,29.80209670215463,14.897396476346383,7.910412698087161,Dufek,Aleš,Spolu,KDU-ČSL,1. pol. 2024
6730,-35.877871518122326,-18.26530173892643,-12.424892775366999,Wenzl,Lubomír,ANO2011,ANO,1. pol. 2024
6731,-36.72675362093708,-18.94962917997442,-12.66945466923693,Wenzl,Milan,ANO2011,ANO,1. pol. 2024
6732,-37.42635844541381,-19.608144431817824,-12.370447920883826,Mádlová,Ivana,ANO2011,ANO,1. pol. 2024
6733,29.83708087768677,14.945666136771425,6.492818675154551,Major,Martin,Spolu,ODS,1. pol. 2024
6734,30.685988217912982,16.348993242187635,5.88037370667733,Liška,Petr,Pirati+STAN,STAN,1. pol. 2024
6735,27.906194905938165,13.87372153666966,4.320704929412217,Kuchař,Jan,Pirati+STAN,STAN,1. pol. 2024
6736,-36.06272272443885,-18.25001612892329,-12.230074450682235,Kukla,Martin,ANO2011,ANO,1. pol. 2024
6737,30.729416420968597,15.713162945105745,5.873157028897234,Lacina,Jan,Pirati+STAN,STAN,1. pol. 2024
6738,-36.58937934050231,-18.712452772448867,-11.296696796107833,Lang,Hubert,ANO2011,ANO,1. pol. 2024
6739,30.562406359769106,16.03907853349127,5.777402930855428,Letocha,Petr,Pirati+STAN,STAN,1. pol. 2024
6740,-34.64955052382026,-18.282041794512963,9.943979402743045,Sládeček,Karel,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6741,30.165962096895708,15.430002644095548,4.534711493729268,Slavík,Jiří,Spolu,TOP09,1. pol. 2024
6742,28.578207700119258,14.329019560118303,6.133078202542762,Smetana,Karel,Spolu,KDU-ČSL,1. pol. 2024
6743,-36.19091831895731,-18.355194589313772,-11.597824025533281,Stržínek,Robert,ANO2011,ANO,1. pol. 2024
6744,28.966905814970534,14.533370161951707,7.552062897993205,Salvetr,Rudolf,Spolu,ODS,1. pol. 2024
6745,-34.41097495163535,-18.158204360020164,9.64273649317994,Pošarová,Marie,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6746,30.771386543942274,16.11014890926102,6.856047061494135,Potůčková,Lucie,Pirati+STAN,STAN,1. pol. 2024
6747,30.515980130006195,15.876744318411335,5.666107159161086,Exner,Martin,Pirati+STAN,STAN,1. pol. 2024
6748,30.650270624521234,15.264961047263338,9.00011172045483,Fifka,Petr,Spolu,ODS,1. pol. 2024
6749,-35.557668989367265,-17.963546693220884,-12.517221849104372,Fischerová,Romana,ANO2011,ANO,1. pol. 2024
6750,28.779326569614167,15.106820717645448,3.361545887724321,Flek,Josef,Pirati+STAN,STAN,1. pol. 2024
6751,29.60604927050512,14.576210649075724,7.71182644521119,Haas,Karel,Spolu,ODS,1. pol. 2024
6752,30.141541563518253,15.655045601479516,4.291193934407466,Hájek,Martin,Pirati+STAN,STAN,1. pol. 2024
6753,-36.38333517341734,-18.57503479937217,-11.613875218132526,Hanzlíková,Jana,ANO2011,ANO,1. pol. 2024
6754,29.992125465179488,15.765184883099833,3.375394562878831,Havel,Matěj Ondřej,Spolu,TOP09,1. pol. 2024
6755,29.362308404164583,14.99749415183885,4.942048306263331,Havránek,Jiří,Spolu,ODS,1. pol. 2024
6756,-36.84960842556569,-19.02439173186814,-9.78932923823971,Helebrant,Tomáš,ANO2011,ANO,1. pol. 2024
6757,28.60689015200843,14.126216553236517,7.005905794334725,Heller,Šimon,Spolu,KDU-ČSL,1. pol. 2024
6758,-35.964405541953575,-18.224171115734276,-12.208495092674942,Hendrych,Igor,ANO2011,ANO,1. pol. 2024
6759,30.25207437328855,15.146085515946309,7.72864407603627,Hofmann,Jan,Spolu,ODS,1. pol. 2024
6761,31.100817004209926,16.234270599554964,5.339694660278096,Quittová,Petra,Pirati+STAN,STAN,1. pol. 2024
6762,29.954520949499628,15.781652293486882,6.765610967199578,Pivoňka Vaňková,Pavla,Pirati+STAN,STAN,1. pol. 2024
6763,30.552599899438228,15.873266692268874,5.689303752827057,Šebelová,Michaela,Pirati+STAN,STAN,1. pol. 2024
6764,30.43660854833474,16.001324569791823,4.591343264692802,Jílková,Marie,Spolu,KDU-ČSL,1. pol. 2024
6765,30.324138515120225,15.52221797687114,7.60670338972872,Kašník,Pavel,Spolu,ODS,1. pol. 2024
6766,28.974374574344864,14.997323240647804,5.14824414627578,Olšáková,Eliška,Pirati+STAN,STAN,1. pol. 2024
6767,30.03847937098137,15.410956089048337,5.329786284216249,Opltová,Michaela,Pirati+STAN,STAN,1. pol. 2024
6768,29.469143280242154,15.177288785521549,5.092765440120958,Nový,Miloš,Spolu,TOP09,1. pol. 2024
6769,29.66599054258086,14.85541553453394,7.61153662529431,Okamura,Hayato,Spolu,KDU-ČSL,1. pol. 2024
6770,-36.13987384520676,-18.74273484282072,-12.367416704509559,Oulehlová,Renata,ANO2011,ANO,1. pol. 2024
6771,30.617105917768843,16.26789622146215,5.899939817310252,Naiclerová,Hana,Pirati+STAN,STAN,1. pol. 2024
6772,30.418547330556237,15.838072889519045,5.198015020884884,Müller,Tomáš,Pirati+STAN,STAN,1. pol. 2024
6773,-34.78746528546232,-18.260646403690764,9.53884698767426,Kettner,Zdeněk,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6774,29.86815499093916,16.049930537230523,3.8207078199579483,Klíma,Pavel,Spolu,TOP09,1. pol. 2024
6775,-36.187953046160764,-18.289854893377587,-12.580911124574241,Knechtová,Lenka,ANO2011,ANO,1. pol. 2024
6776,30.733620116423754,16.935598301995952,5.40280252390102,Kocmanová,Klára,Pirati+STAN,Piráti,1. pol. 2024
6777,29.569317868618317,14.97786732741041,5.251400712791553,Kohajda,Michael,Spolu,KDU-ČSL,1. pol. 2024
6778,30.750384054846073,16.512157799195975,6.158959778971915,Ochodnická,Martina,Spolu,TOP09,1. pol. 2024
6779,30.632846414089816,16.10020387156799,4.392323633472789,Lochman,Ondřej,Pirati+STAN,STAN,1. pol. 2024
6780,-36.285629385991,-18.680946528044068,-11.05156488296394,Peštová,Berenika,ANO2011,ANO,1. pol. 2024
6781,30.013346334531466,15.702775504376547,5.580572557949825,Rataj,Michael,Pirati+STAN,STAN,1. pol. 2024
6782,-35.40396883044048,-17.90716478096057,-12.6209223901729,Ryba,Drahoslav,ANO2011,ANO,1. pol. 2024
6783,-34.801628718268816,-19.01098647736366,9.460622203910697,Síla,Jan,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6784,30.1826820311381,15.774480558853,4.066471456434698,Šimek,David,Spolu,KDU-ČSL,1. pol. 2024
6785,-33.96777969289529,-18.027443442520887,9.39945021483461,Štefanová,Iveta,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6786,30.211090151757414,15.079270043494429,7.393008622237368,Teleky,Róbert,Spolu,KDU-ČSL,1. pol. 2024
6787,29.815737372316196,15.129244518192476,8.273060935016343,Turek,Libor,Spolu,ODS,1. pol. 2024
6788,29.753363790131015,15.337255300888508,5.72406973249929,Urbanová,Barbora,Pirati+STAN,STAN,1. pol. 2024
6789,29.747702331273963,15.276798172164513,5.7741286089798445,Vlček,Lukáš,Pirati+STAN,STAN,1. pol. 2024
6790,30.69512052327934,16.388236160538522,5.742943932834537,Voborská,Milada,Pirati+STAN,STAN,1. pol. 2024
6791,30.417766396365923,15.976483702569473,5.0075922998611535,Vojtko,Viktor,Pirati+STAN,STAN,1. pol. 2024
6792,25.650723735351878,12.94710416330278,6.892074615934892,Vomáčka,Vít,Spolu,ODS,1. pol. 2024
6793,29.90519781449683,15.065313212644321,5.734070306629855,Zajíčková,Renáta,Spolu,ODS,1. pol. 2024
6794,29.93490269213008,14.932634962042227,5.491678706319298,Zborovský,Miroslav,Spolu,KDU-ČSL,1. pol. 2024
6795,-34.21979035527651,-18.39402428984891,9.08543873546769,Zlínský,Vladimír,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6796,30.215054253031074,15.791720878051995,3.793668587733006,Zuna,Michal,Spolu,TOP09,1. pol. 2024
6797,30.13649002040235,15.637336748930752,5.037491743547096,Balaš,Vladimír,Pirati+STAN,STAN,1. pol. 2024
6798,30.367444196745705,15.870946756369236,5.880909301242014,Hájek,Jiří,Pirati+STAN,STAN,1. pol. 2024
6799,30.34476129861707,16.38835280953314,3.5753250868898214,Kolář,Ondřej,Spolu,TOP09,1. pol. 2024
6800,27.14579023054876,13.444516025548712,6.015152615527592,Král,Václav,Spolu,ODS,1. pol. 2024
6801,30.142580541050513,15.995216318379734,8.088091969998512,Navrátil,Jiří,Spolu,KDU-ČSL,1. pol. 2024
6802,29.126468491316356,14.82571690383724,3.3176687597220456,Svoboda,Pavel,Spolu,TOP09,1. pol. 2024
6803,28.971307858104833,14.884996974218552,5.413283150325997,Horák,Jiří,Spolu,KDU-ČSL,1. pol. 2024
6804,30.983445177109694,15.998583933970968,8.82278710692885,Němečková Crkvenjaš,Zdenka,Spolu,ODS,1. pol. 2024
6809,30.27923224099289,15.825731072405762,4.636009953671113,Levko,Jarmila,Pirati+STAN,STAN,1. pol. 2024
6925,-33.005430447785145,-15.914705412885763,10.107515357430653,Dlask,Marcel,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2024
6937,28.147436563895326,11.412589231509186,1.1276269458609438,Dlouhý,Martin,Spolu,TOP09,1. pol. 2024
4,33.65717124237858,-18.587497701384454,0.25915646956537697,Benda,Marek,Spolu,ODS,2. pol. 2024
346,34.05305284481886,-18.618716055700673,0.6818306835848337,Bendl,Petr,Spolu,ODS,2. pol. 2024
5226,34.19329104034442,-18.855549187122175,0.22147394844862048,Žáček,Pavel,Spolu,ODS,2. pol. 2024
5332,34.191918885841076,-18.796126531710254,1.580061457784851,Tesařík,Antonín,Spolu,KDU-ČSL,2. pol. 2024
5379,33.40348109397792,-18.672385586408833,-1.6070627129184998,Bauer,Jan,Spolu,ODS,2. pol. 2024
5449,33.309209456163494,-18.552270950722654,0.6777727749984379,Carbol,Jiří,Spolu,KDU-ČSL,2. pol. 2024
5459,-39.886711468007206,21.50962453315015,18.082331450118527,Fiala,Radim,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
5477,-39.88899114243484,21.23233416723162,16.057214548995134,Lesenská,Vladimíra,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
5700,33.604882891137294,-18.53413782296418,1.0234814988987309,Adamec,Ivan,Spolu,ODS,2. pol. 2024
5899,29.392789598945985,-16.547772960790656,0.4379505911358483,Bureš,Jan,Spolu,ODS,2. pol. 2024
5901,34.00660000840082,-18.806503283590974,1.2846488407095642,Cogan,Josef,Pirati+STAN,STAN,2. pol. 2024
5903,34.68175467035091,-19.20720218173922,-2.002895563522112,Černochová,Jana,Spolu,ODS,2. pol. 2024
5911,-40.498133166648046,22.101270914424113,15.519220068035475,Foldyna,Jaroslav,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
5914,33.650747219642,-18.867866498551905,1.5329427340440607,Gazdík,Petr,Pirati+STAN,STAN,2. pol. 2024
5931,34.38213067597782,-19.290933737955292,-1.0080135762707614,Jirout,Radim,Spolu,ODS,2. pol. 2024
5943,34.33022507167183,-18.98683634172991,0.8824580906064614,Langšádlová,Helena,Spolu,TOP09,2. pol. 2024
5968,33.489847341616205,-18.306161270881883,-0.0708677527085984,Staněk,Pavel,Spolu,ODS,2. pol. 2024
5969,33.82082955758173,-18.451454853124954,0.10013173054525919,Stanjura,Zbyněk,Spolu,ODS,2. pol. 2024
6007,33.98959529094623,-18.917176557206187,0.20636337204409105,Svoboda,Bohuslav,Spolu,ODS,2. pol. 2024
6074,34.21205409097049,-19.016092227207906,1.6383109444010489,Fiala,Petr,Spolu,ODS,2. pol. 2024
6079,32.29593671351209,-17.75033056607567,-1.3558338495896354,Blažek,Pavel,Spolu,ODS,2. pol. 2024
6105,-39.63520686669246,21.278003041371917,18.871713157209914,Okamura,Tomio,Svoboda a prima demokracie - Tomio Okamura,SPD,2. pol. 2024
6138,33.87968885377572,-18.71535783454504,1.5498690384952667,Bělobrádek,Pavel,Spolu,KDU-ČSL,2. pol. 2024
6143,-40.374010313340435,22.416729338703156,-6.15105151507517,Berkovec,Stanislav,ANO2011,ANO,2. pol. 2024
6147,33.9241545460956,-18.87220828084964,2.533519117175763,Pekarová Adamová,Markéta,Spolu,TOP09,2. pol. 2024
6150,-38.287175362787025,21.150281046894143,-4.110307349833014,Babiš,Andrej,ANO2011,ANO,2. pol. 2024
6154,33.90913641252432,-18.855593744892673,1.3048379019666607,Ženíšek,Marek,Spolu,TOP09,2. pol. 2024
6158,-40.99975409655513,23.08815019180531,-6.838951721971223,Rais,Karel,ANO2011,ANO,2. pol. 2024
6165,-38.99113638275704,21.376487351910335,-2.6903801407074193,Vondráček,Radek,ANO2011,ANO,2. pol. 2024
6166,-39.32422708047151,21.66516899914973,-7.305332763535498,Volný,Jan,ANO2011,ANO,2. pol. 2024
6168,-38.71986476488159,21.770718721409406,-5.27003248699854,Válková,Helena,ANO2011,ANO,2. pol. 2024
6172,-42.192949904853066,23.529317558513714,-7.136917754977776,Okleštěk,Ladislav,ANO2011,ANO,2. pol. 2024
6176,33.73975457497488,-18.551541250257994,1.8791866997416902,Nováková,Nina,Spolu,KDU-ČSL,2. pol. 2024
6177,-40.41940723891724,22.48393006901155,-5.49422269274767,Balaštíková,Margita,ANO2011,ANO,2. pol. 2024
6178,33.09252124093602,-18.268537440929286,2.255669047382273,Bartošek,Jan,Spolu,KDU-ČSL,2. pol. 2024
6179,33.248723429346335,-18.495492150903242,-0.9732884706099945,Benešík,Ondřej,Spolu,KDU-ČSL,2. pol. 2024
6184,-39.890214389046555,22.080613566005265,-6.7195109914809015,Brabec,Richard,ANO2011,ANO,2. pol. 2024
6185,-40.59988841678394,22.643653627336096,-7.1199140533442815,Brázdil,Milan,ANO2011,ANO,2. pol. 2024
6190,-39.87079742650742,22.115167589517924,-5.635902022461458,Faltýnek,Jaroslav,ANO2011,ANO,2. pol. 2024
6201,-39.76443681249556,21.931142530169794,-5.698139644655725,Janulík,Miloslav,ANO2011,ANO,2. pol. 2024
6205,34.98512786642318,-19.297237894417425,3.8483088213531236,Jurečka,Marian,Spolu,KDU-ČSL,2. pol. 2024
6207,33.55707049338122,-18.567082984741205,2.041723856869267,Kaňkovský,Vít,Spolu,KDU-ČSL,2. pol. 2024
6209,-42.5804182181892,24.32342026661629,-16.870605074555503,Kasal,David,ANO2011,ANO,2. pol. 2024
6211,-40.22592472882309,22.26731219225893,-4.668954622520147,Kolovratník,Martin,ANO2011,ANO,2. pol. 2024
6214,32.57971560111646,-17.996569621771368,1.4122969303445554,Kovářová,Věra,Pirati+STAN,STAN,2. pol. 2024
6215,-40.27271173564927,22.43145033017118,-5.833502060940205,Kubíček,Roman,ANO2011,ANO,2. pol. 2024
6216,32.79089858629846,-17.703177219858375,3.788410523450675,Kučera,Michal,Spolu,TOP09,2. pol. 2024
6225,-41.02247342847974,22.895945341773025,-7.918814382077026,Pastuchová,Jana,ANO2011,ANO,2. pol. 2024
6240,-39.659540354879134,22.268341511400504,-5.629126419696848,Tureček,Karel,ANO2011,ANO,2. pol. 2024
6246,-39.39125355312008,21.8007102399496,-6.556118556806952,Kott,Josef,ANO2011,ANO,2. pol. 2024
6254,-40.32890889607525,22.411884102188495,-6.553553544548937,Adámková,Věra,ANO2011,ANO,2. pol. 2024
6292,33.46220396732136,-18.717677091219837,1.2407150766614938,Golasowská,Pavla,Spolu,KDU-ČSL,2. pol. 2024
6409,-40.60434985611442,22.49279815379259,-6.2194413292672746,Petrtýl,František,ANO2011,ANO,2. pol. 2024
6418,32.84520196899536,-18.16180870405036,0.8467499655119669,Skopeček,Jan,Spolu,ODS,2. pol. 2024
6428,-39.92733945620483,22.03597831166663,-5.339967207169483,Babišová,Andrea,ANO2011,ANO,2. pol. 2024
6431,-40.89032817850612,22.683202692408866,-7.224134228447496,Dražilová,Lenka,ANO2011,ANO,2. pol. 2024
6433,11.66613643698114,-0.06040022569656303,5.9901494322389,Bartoš,Ivan,Pirati+STAN,Piráti,2. pol. 2024
6435,33.39338035306774,-18.620802585536335,-0.27247639327086537,Baxa,Martin,Spolu,ODS,2. pol. 2024
