psp_id,mp_id,family_name,given_name,title_pre,title_post,birth_date,death_date,gender,region_id,region_name_cs,region_name_en,list_id,list_abbreviation,list_name_cs,list_name_en,last_group_id,last_group_abbreviation,last_group_name_cs,last_group_name_en,last_group_since,last_group_until,since,until,current,full_term,web,street,municipality,postcode,email,phone,fax,psp_phone,facebook
1000,5498,Rovan,Daniel,Mgr.,,1964-01-26,,M,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
882,5449,Carbol,Jiří,Ing.,,1959-02-04,,M,594,Moravskoslezský,Moravia-Silesia,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,1539,KDU-ČSL,Poslanecký klub KDU-ČSL,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2021-10-12,,2006-06-03,2010-06-03,True,True,,,,,,,,,
905,305,Grebeníček,Miroslav,doc. PhDr.,CSc.,1947-03-21,,M,591,Jihomoravský,Southern Moravia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2006-06-03,2010-06-03,False,False,,,,,,,,,
921,5466,Jacques,Kateřina,PhDr.,,1971-06-02,,Ž,581,Hlavní město Praha,Capital Prague,749.0,SZ,Strana zelených,Green Party,852,SZ,Poslanecký klub Strany zelených,Political group of the Green Party,2007-01-09,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
872,5295,Bičík,Milan,Mgr.,,1949-12-17,,M,590,Vysočina,Vysocina,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,752,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political Group of the Communist Party of Bohemia and Moravia,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
960,5290,Marková,Soňa,Mgr.,,1963-02-25,,Ž,588,Královéhradecký,Hradec Kralove,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2006-06-03,2010-06-03,False,False,,,,,,,,,
1008,5378,Schwippel,Jan,Ing.,CSc.,1966-12-08,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,856,Nezařaz,Nezařazení,Unaffiliated Deputies,2008-09-17,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
915,261,Horníková,Zdeňka,Mgr.,,1952-12-06,,Ž,588,Královéhradecký,Hradec Kralove,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-04-11,2006-06-03,2010-06-03,False,False,,,,,,,,,
1057,430,Zajíček,Tom,,,1948-08-25,2014-02-17,M,583,Jihočeský,Southern Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
991,5492,Polanský,Jiří,JUDr.,,1950-07-25,,M,586,Ústecký,Usti nad Labem,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
965,5300,Mencl,Václav,Ing. arch.,,1943-04-05,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2006-06-03,2010-06-03,False,False,,,,,,,,,
977,122,Orgoníková,Hana,Ing.,,1946-12-08,2014-06-05,Ž,588,Královéhradecký,Hradec Kralove,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2006-06-03,2010-06-03,False,False,,,,,,,,,
1058,252,Zaorálek,Lubomír,PhDr.,,1956-09-06,,M,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2021-10-20,2006-06-03,2010-06-03,False,False,,,,,,,,,
966,5482,Mertinová,Marcela,Ing. Mgr.,,1961-05-20,,Ž,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1032,5510,Šoltys,Vladimír,,,1951-06-16,,M,586,Ústecký,Usti nad Labem,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1016,415,Suchánek,Pavel,Ing.,,1952-03-31,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2006-06-03,2010-06-03,False,False,,,,,,,,,
958,5481,Mach,Zdeněk,,,1952-06-22,,M,587,Liberecký,Liberec,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1084,5886,Smetana,Pavel,,,1970-05-28,,M,592,Olomoucký,Olomouc,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2010-03-01,2010-06-03,2010-03-01,2010-06-03,False,False,,,,,,,,,
865,344,Aubrecht,Vlastimil,,,1953-12-23,,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
959,5258,Mallotová,Helena,Mgr.,,1944-10-26,,Ž,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1015,5503,Soušek,Miloslav,Ing.,,1961-06-21,,M,589,Pardubický,Pardubice,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
922,5467,Jakubková,Věra,,,1964-06-16,,Ž,594,Moravskoslezský,Moravia-Silesia,749.0,SZ,Strana zelených,Green Party,856,Nezařaz,Nezařazení,Unaffiliated Deputies,2008-11-22,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1046,5292,Váňa,Miroslav,Ing.,,1961-03-08,,M,589,Pardubický,Pardubice,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2006-06-03,2010-06-03,False,False,,,,,,,,,
908,5461,Halíková,Milada,PaedDr.,,1950-01-06,,Ž,594,Moravskoslezský,Moravia-Silesia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2006-06-03,2010-06-03,False,False,,,,,,,,,
1062,5523,Zubová,Olga,PhDr.,,1959-07-25,,Ž,582,Středočeský,Central Bohemia,749.0,SZ,Strana zelených,Green Party,856,Nezařaz,Nezařazení,Unaffiliated Deputies,2008-11-22,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
898,31,Exner,Václav,RNDr.,CSc.,1942-09-20,,M,581,Hlavní město Praha,Capital Prague,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,752,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political Group of the Communist Party of Bohemia and Moravia,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
893,5261,Dolejš,Jiří,Ing.,,1961-01-24,,M,581,Hlavní město Praha,Capital Prague,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2006-06-03,2010-06-03,False,False,,,,,,,,,
902,303,Filip,Vojtěch,JUDr.,,1955-01-13,,M,583,Jihočeský,Southern Bohemia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2006-06-03,2010-06-03,False,False,,,,,,,,,
879,5383,Bublan,František,Mgr.,,1951-01-13,,M,590,Vysočina,Vysocina,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2012-10-20,2006-06-03,2010-06-03,False,False,,,,,,,,,
992,5273,Pospíšil,Jiří,JUDr.,,1975-11-24,,M,584,Plzeňský,Plzen,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1165,Nezařaz,Nezařazení,Unclassified Deputies,2014-02-04,2014-06-20,2006-06-03,2010-06-03,False,False,,,,,,,,,
984,5487,Petrů,Jiří,Ing.,,1956-08-17,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2006-06-03,2010-06-03,False,False,,,,,,,,,
1049,5520,Vilímec,Vladislav,Ing.,,1963-07-05,,M,584,Plzeňský,Plzen,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1106,ODS,Poslanecký klub Občanské demokratické strany,\tPolitical Group of the Civic Democratic Party,2014-06-20,2017-10-26,2006-06-03,2010-06-03,False,False,,,,,,,,,
1066,5767,Janeček,Jiří,,,1973-12-29,,M,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2008-10-25,2010-06-03,2008-10-25,2010-06-03,False,False,,,,,,,,,
976,5322,Opálka,Miroslav,RSDr.,,1952-10-09,,M,594,Moravskoslezský,Moravia-Silesia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2006-06-03,2010-06-03,False,False,,,,,,,,,
1014,237,Sobotka,Bohuslav,Mgr.,,1971-10-23,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2018-03-31,2006-06-03,2010-06-03,False,False,,,,,,,,,
918,371,Hrnčíř,Pavel,Ing.,,1961-03-23,,M,594,Moravskoslezský,Moravia-Silesia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2009-12-11,2006-06-03,2009-12-11,False,False,,,,,,,,,
1065,5766,Jeník,Miroslav,Ing.,,1960-03-07,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2008-09-17,2010-06-03,False,False,,,,,,,,,
1013,5502,Snopek,Václav,Mgr.,CSc.,1951-08-20,,M,589,Pardubický,Pardubice,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2006-06-03,2010-06-03,False,False,,,,,,,,,
948,5474,Kufa,Rudolf,Ing.,,1951-08-02,,M,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2009-09-15,2006-06-03,2009-09-15,False,False,,,,,,,,,
1055,5272,Votava,Václav,Ing.,,1956-06-18,,M,584,Plzeňský,Plzen,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2019-04-14,2021-10-20,2006-06-03,2010-06-03,False,False,,,,,,,,,
912,5297,Hašek,Michal,JUDr.,,1976-04-17,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2014-04-30,2006-06-03,2009-03-01,False,False,,,,,,,,,
897,5457,Dušek,Robert,,,1967-03-14,,M,587,Liberecký,Liberec,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2009-07-13,2006-06-03,2009-07-13,False,False,,,,,,,,,
1072,5430,Domesová,Zuzana,Mgr.,,1948-11-29,,Ž,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2009-03-01,2010-06-03,2009-03-01,2010-06-03,False,False,,,,,,,,,
917,5464,Hrbata,Michael,Ing.,,1971-05-09,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1023,5301,Šeich,David,Mgr.,,1976-12-09,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2006-06-03,2010-06-03,False,False,,,,,,,,,
1069,5769,Dopitová,Zdenka,,,1948-12-31,,Ž,592,Olomoucký,Olomouc,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2008-10-25,2010-06-03,2008-10-25,2010-06-03,False,False,,,,,,,,,
930,64,Kasal,Jan,Ing.,,1951-11-06,,M,590,Vysočina,Vysocina,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,751,KDU-ČSL,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2006-06-16,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
870,312,Bebarová Rujbrová,Zuzka,JUDr.,,1951-01-13,,Ž,591,Jihomoravský,Southern Moravia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2006-06-03,2010-06-03,False,False,,,,,,,,,
987,5489,Plašil,Ondřej,Mgr.,,1966-11-21,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
933,5470,Klein,Jaroslav,,,1954-03-25,,M,583,Jihočeský,Southern Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1017,5278,Suk,Lubomír,,,1960-09-06,,M,585,Karlovarský,Karlovy Vary,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
988,275,Pleva,Petr,Mgr.,,1959-06-13,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1006,277,Sehoř,Karel,Ing.,,1951-07-19,,M,594,Moravskoslezský,Moravia-Silesia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2009-09-15,2006-06-03,2009-09-15,False,False,,,,,,,,,
947,5407,Kubuš,Pavol,Ing.,,1952-10-28,,M,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
944,5306,Krill,Petr,Ing.,,1941-05-27,,M,592,Olomoucký,Olomouc,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1068,5388,Vomáčko,Ladislav,,,1944-04-12,,M,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2008-10-25,2010-06-03,2008-10-25,2010-06-03,False,False,,,,,,,,,
874,5446,Bohatec,Pavel,MVDr.,,1962-01-10,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2012-11-07,2013-08-28,2006-06-03,2010-06-03,False,False,,,,,,,,,
1004,437,Říman,Martin,Ing.,,1961-05-11,,M,594,Moravskoslezský,Moravia-Silesia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
985,5488,Petruška,Daniel,,,1971-11-11,,M,589,Pardubický,Pardubice,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
890,5454,Dimitrov,Kosta,Ing.,,1949-03-29,,M,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,856,Nezařaz,Nezařazení,Unaffiliated Deputies,2010-01-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
999,5497,Reisiegel,Daniel,Ing.,,1973-06-11,,M,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-04-30,2006-06-03,2010-04-30,False,False,,,,,,,,,
955,5478,Lhota,Zdeněk,Bc.,,1967-12-08,,M,588,Královéhradecký,Hradec Kralove,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
982,5277,Patera,Miloš,Ing.,,1962-01-26,,M,585,Karlovarský,Karlovy Vary,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
891,5455,Dlouhý,Vladimír,Mgr.,,1950-01-20,,M,584,Plzeňský,Plzen,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
1056,5521,Wolf,Petr,Doc. Ing.,CSc.,1960-06-11,,M,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,856,Nezařaz,Nezařazení,Unaffiliated Deputies,2008-06-21,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
956,5479,Libý,Ladislav,Ing.,,1953-10-17,,M,589,Pardubický,Pardubice,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
989,5490,Ploc,Pavel,,,1964-06-15,,M,587,Liberecký,Liberec,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2006-06-03,2010-06-03,False,False,,,,,,,,,
949,390,Kvapil,Tomáš,Ing. Bc.,,1955-12-18,2022-11-28,M,592,Olomoucký,Olomouc,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,751,KDU-ČSL,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2006-06-16,2010-06-03,2006-06-03,2010-06-03,False,False,,,,,,,,,
