psp_id,mp_id,family_name,given_name,title_pre,title_post,birth_date,death_date,gender,region_id,region_name_cs,region_name_en,list_id,list_abbreviation,list_name_cs,list_name_en,last_group_id,last_group_abbreviation,last_group_name_cs,last_group_name_en,last_group_since,last_group_until,since,until,current,full_term,web,street,municipality,postcode,email,phone,fax,psp_phone,facebook
1292,5255,Svoboda,Miroslav,Ing.,,1962-03-30,,M,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2011-03-26,2013-08-28,2011-03-26,2013-08-28,False,False,,,,,,,,,
1091,5892,Babák,Michal,,,1975-06-27,,M,591,Jihomoravský,Southern Moravia,949.0,VV,Věci veřejné,Public Matters,867,VV,Poslanecký klub Věci veřejné,Political group Public Affairs Party,2010-05-31,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1261,5976,Šťovíček,Milan,Mgr.,,1958-01-27,,M,586,Ústecký,Usti nad Labem,949.0,VV,Věci veřejné,Public Matters,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2013-04-16,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1287,235,Skopal,Ladislav,Ing.,,1958-09-25,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1213,269,Papež,Jiří,Ing.,,1965-10-20,,M,584,Plzeňský,Plzen,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1281,5985,Wenigerová,Jaroslava,PhDr.,,1946-06-13,,Ž,594,Moravskoslezský,Moravia-Silesia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1108,5383,Bublan,František,Mgr.,,1951-01-13,,M,590,Vysočina,Vysocina,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2012-10-20,2010-05-29,2012-10-20,False,False,,,,,,,,,
1157,5926,Chvojka,Jan,JUDr.,,1980-12-17,,M,589,Pardubický,Pardubice,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2021-10-20,2010-05-29,2013-08-28,False,False,,,,,,,,,
1126,5909,Farský,Jan,Mgr.,,1979-07-11,,M,587,Liberecký,Liberec,948.0,TOP09,TOP 09,TOP 09,1536,STAN,Poslanecký klub Starostové a nezávislí,Political group Mayors and Independents,2021-10-15,2022-02-15,2010-05-29,2013-08-28,False,False,,,,,,,,,
1244,5968,Staněk,Pavel,JUDr.,MBA,1973-07-30,,M,588,Královéhradecký,Hradec Kralove,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2010-05-29,2013-08-28,True,True,,,,,,,,,
1123,5907,Drobil,Pavel,Mgr.,,1971-10-18,,M,594,Moravskoslezský,Moravia-Silesia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1096,5379,Bauer,Jan,Ing.,,1969-04-27,,M,583,Jihočeský,Southern Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2010-05-29,2013-08-28,True,True,,,,,,,,,
1142,5916,Hanáková,Alena,Mgr.,,1958-09-01,,Ž,593,Zlínský,Zlin,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1195,5300,Mencl,Václav,Ing. arch.,,1943-04-05,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1110,5900,Cempírek,Václav,prof. Ing.,Ph.D.,1954-05-06,,M,589,Pardubický,Pardubice,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1236,5558,Schwarzenberg,Karel,,,1937-12-10,2023-11-12,M,581,Hlavní město Praha,Capital Prague,948.0,TOP09,TOP 09,TOP 09,1299,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2017-10-31,2021-10-20,2010-05-29,2013-08-28,False,False,,,,,,,,,
1273,5866,Velebný,Ladislav,,,1957-04-11,,M,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1172,5937,Kohoutová,Lenka,,,1967-12-07,,Z,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1133,5912,Fraňková,Štěpánka,MUDr.,,1965-06-30,,Ž,589,Pardubický,Pardubice,949.0,VV,Věci veřejné,Public Matters,867,VV,Poslanecký klub Věci veřejné,Political group Public Affairs Party,2010-05-31,2010-11-30,2010-05-29,2010-11-30,False,False,,,,,,,,,
1209,5322,Opálka,Miroslav,RSDr.,,1952-10-09,,M,594,Moravskoslezský,Moravia-Silesia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1166,5933,Kádner,David,,,1976-10-12,,M,586,Ústecký,Usti nad Labem,949.0,VV,Věci veřejné,Public Matters,1111,Úsvit,Poslanecký klub Úsvit - Národní Koalice,Political group of Usvit - Narodni Koalice,2013-11-05,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1136,5914,Gazdík,Petr,Mgr.,,1974-06-26,,M,593,Zlínský,Zlin,948.0,TOP09,TOP 09,TOP 09,1536,STAN,Poslanecký klub Starostové a nezávislí,Political group Mayors and Independents,2021-10-15,,2010-05-29,2013-08-28,True,True,,,,,,,,,
1250,5972,Šarapatka,Bořivoj,prof. Ing. Dr.,CSc.,1959-07-01,,M,592,Olomoucký,Olomouc,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1241,5967,Smutný,Jan,Mgr.,,1960-04-04,,M,582,Středočeský,Central Bohemia,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1145,366,Hojda,Pavel,Ing.,,1952-11-02,,M,585,Karlovarský,Karlovy Vary,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,866,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,\tPolitical group Communist Party of Bohemia and Moravia,2010-06-02,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1214,340,Parkanová,Vlasta,JUDr.,,1951-11-21,,Ž,583,Jihočeský,Southern Bohemia,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1237,5501,Sivera,František,Ing.,,1967-01-29,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1204,5485,Novosad,František,Ing.,,1948-05-22,,M,593,Zlínský,Zlin,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1252,5282,Šenfeld,Josef,Ing.,,1961-11-13,,M,586,Ústecký,Usti nad Labem,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1221,5490,Ploc,Pavel,,,1964-06-15,,M,587,Liberecký,Liberec,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1210,122,Orgoníková,Hana,Ing.,,1946-12-08,2014-06-05,Ž,588,Královéhradecký,Hradec Kralove,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1103,5445,Boháč,Zdeněk,Mgr.,,1958-03-11,,M,592,Olomoucký,Olomouc,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1161,5766,Jeník,Miroslav,Ing.,,1960-03-07,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1285,5987,Zemánek,Jiří,Mgr.,,1965-01-03,,M,592,Olomoucký,Olomouc,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1182,5472,Krátký,Jiří,Ing.,,1945-02-14,,M,592,Olomoucký,Olomouc,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1251,5301,Šeich,David,Mgr.,,1976-12-09,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1102,5897,Bezecný,Zdeněk,Mgr.,Ph.D.,1971-12-01,,M,583,Jihočeský,Southern Bohemia,948.0,TOP09,TOP 09,TOP 09,1112,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2013-10-31,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1211,5952,Paggio,Viktor,Ing.,,1981-08-12,,M,583,Jihočeský,Southern Bohemia,949.0,VV,Věci veřejné,Public Matters,1065,Nezařaz,Nezařazení,\tUnclassified Deputies,2012-04-18,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1167,377,Kalousek,Miroslav,Ing.,,1960-12-17,,M,582,Středočeský,Central Bohemia,948.0,TOP09,TOP 09,TOP 09,1299,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2017-10-31,2021-01-19,2010-05-29,2013-08-28,False,False,,,,,,,,,
1184,386,Křeček,Stanislav,JUDr.,,1938-05-20,,M,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-04-05,2010-05-29,2013-04-05,False,False,,,,,,,,,
1089,5890,Andrýsová,Lenka,Ing.,,1984-06-28,,Ž,592,Olomoucký,Olomouc,949.0,VV,Věci veřejné,Public Matters,1065,Nezařaz,Nezařazení,\tUnclassified Deputies,2012-04-18,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1200,5948,Nekl,Josef,RSDr.,,1953-05-28,,M,592,Olomoucký,Olomouc,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1177,5433,Koskuba,Jiří,MUDr.,,1955-12-14,,M,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1279,5983,Vysloužil,Radim,Ing.,,1981-04-11,,M,582,Středočeský,Central Bohemia,949.0,VV,Věci veřejné,Public Matters,1065,Nezařaz,Nezařazení,\tUnclassified Deputies,2012-04-23,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1115,354,Černý,Karel,,,1965-01-12,,M,590,Vysočina,Vysocina,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1143,5297,Hašek,Michal,JUDr.,,1976-04-17,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2014-04-30,2010-05-29,2013-08-28,False,False,,,,,,,,,
1112,5902,Čechlovský,Jan,Mgr.,,1974-10-04,,M,589,Pardubický,Pardubice,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1238,5964,Skalický,Jiří,PharmDr.,Ph.D.,1954-08-03,,M,589,Pardubický,Pardubice,948.0,TOP09,TOP 09,TOP 09,1112,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2013-10-31,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1132,5911,Foldyna,Jaroslav,,,1960-06-26,,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1540,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2021-10-12,,2010-05-29,2013-08-28,True,True,,,,,,,,,
1297,5294,Zgarba,Petr,Ing.,,1959-09-18,,M,590,Vysočina,Vysocina,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2012-10-20,2013-08-28,2012-10-20,2013-08-28,False,False,,,,,,,,,
1192,5944,Lukša,Pavol,,,1962-08-15,,M,594,Moravskoslezský,Moravia-Silesia,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1247,415,Suchánek,Pavel,Ing.,,1952-03-31,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1190,5274,Levá,Ivana,Mgr.,,1950-06-16,,Ž,584,Plzeňský,Plzen,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,866,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,\tPolitical group Communist Party of Bohemia and Moravia,2010-06-02,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1163,5930,Jirků,Ladislav,PaedDr.,,1946-06-04,,M,590,Vysočina,Vysocina,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1149,5920,Hubáčková,Gabriela,,,1975-01-28,,Ž,586,Ústecký,Usti nad Labem,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1229,5993,Rusnok,Jiří,Ing.,,1983-07-21,,M,594,Moravskoslezský,Moravia-Silesia,949.0,VV,Věci veřejné,Public Matters,1065,Nezařaz,Nezařazení,\tUnclassified Deputies,2012-04-18,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1245,5969,Stanjura,Zbyněk,Ing.,,1964-02-15,,M,594,Moravskoslezský,Moravia-Silesia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2010-05-29,2013-08-28,True,True,,,,,,,,,
1264,5513,Tejc,Jeroným,JUDr.,,1977-08-23,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1298,6098,Bernášek,Miroslav,Ing.,,1962-01-31,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2012-11-07,2013-08-28,2012-11-07,2013-08-28,False,False,,,,,,,,,
1263,5977,Tancoš,Josef,,,1966-12-31,,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1165,5932,John,Radek,Mgr.,,1954-12-06,,M,581,Hlavní město Praha,Capital Prague,949.0,VV,Věci veřejné,Public Matters,867,VV,Poslanecký klub Věci veřejné,Political group Public Affairs Party,2010-05-31,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1127,5459,Fiala,Radim,Ing.,,1969-07-24,,M,592,Olomoucký,Olomouc,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1540,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2021-10-12,,2010-05-29,2013-08-28,True,True,,,,,,,,,
1282,5986,Witoszová,Renáta,,,1967-06-08,,Ž,594,Moravskoslezský,Moravia-Silesia,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1092,5444,Babor,Jan,Ing.,,1948-11-04,,M,583,Jihočeský,Southern Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1235,5963,Schejbalová,Jaroslava,Bc.,,1964-02-24,,Ž,591,Jihomoravský,Southern Moravia,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1114,5307,Černý,Alexander,RSDr.,,1953-05-21,,M,592,Olomoucký,Olomouc,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2010-05-29,2013-08-28,False,False,,,,,,,,,
1093,5893,Bárta,Vít,JUDr.,,1973-12-05,,M,581,Hlavní město Praha,Capital Prague,949.0,VV,Věci veřejné,Public Matters,867,VV,Poslanecký klub Věci veřejné,Political group Public Affairs Party,2012-10-23,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1228,5959,Roztočil,Aleš,prof. MUDr.,CSc.,1953-05-10,,M,590,Vysočina,Vysocina,948.0,TOP09,TOP 09,TOP 09,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2010-05-29,2013-08-28,False,False,,,,,,,,,
1146,5918,Holík,Pavel,MUDr.,,1957-05-23,,M,592,Olomoucký,Olomouc,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1223,5273,Pospíšil,Jiří,JUDr.,,1975-11-24,,M,584,Plzeňský,Plzen,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1165,Nezařaz,Nezařazení,Unclassified Deputies,2014-02-04,2014-06-20,2010-05-29,2013-08-28,False,False,,,,,,,,,
1191,392,Lobkowicz,Jaroslav,Ing.,,1942-08-16,,M,584,Plzeňský,Plzen,948.0,TOP09,TOP 09,TOP 09,1112,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2013-10-31,2017-10-26,2010-05-29,2013-08-28,False,False,,,,,,,,,
1164,5931,Jirout,Radim,Ing.,MBA,1971-04-06,,M,589,Pardubický,Pardubice,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2024-09-28,,2010-05-29,2013-08-28,True,True,,,,,,,,,
